@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/47749094593,SCOPUS_ID:47749094593,2-s2.0-47749094593,"Dry season distribution of land crabs, Gecarcinus quadratus (Crustacea: Gecarcinidae), in Corcovado National Park, Costa Rica",Griffiths M.E.,Revista de Biologia Tropical,00347744,55,1,219-224,2007-03-01,March 2007,"The land crab Gecarcinus quadratus is an engineering species that controls nutrient cycling in tropical forests. Factors regulating their coastal distribution are not fully understood. We quantified land crab distribution during the dry season at Sirena Field Station in Corcovado National Park, Costa Rica, and found that land crab burrow density decreases with increasing distance from the ocean. Leaf litter depth and tree seedling density are negatively correlated with land crab burrow density. Burrows are strongly associated with sand substrate and burrow density is comparatively low in clay substrate. Results suggest that G. quadratus is limited to a narrow coastal zone with sand substrate, and this distribution could have profound effects on plant community structure.",7,18457130,Journal,ar,Article,100,3,3,Burrow counts | Corcovado National Park | Costa Rica | Gecarcinus lateralis | Gecarcinus quadratus | Land crabs | Leaf litter,13567,undefined,0,FALSE,85,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749088552,SCOPUS_ID:47749088552,2-s2.0-47749088552,"Bird diversity and conservation of Alto Balsas (Southwestern Puebla), Mexico",Ramírez-Albores J.E.,Revista de Biologia Tropical,00347744,55,1,287-300,2007-03-01,March 2007,"Knowledge of the composition of the bird community in Alto Balsas (southwestern Puebla, Central Mexico) is needed for management programs aiming at protection and conservation of bird species and their habitats I studied sites with tropical deciduous forest. Data were obtained during 1666 hours of field work in 238 days from March 1998 to September 2000. Six permanent transect (3.5 km long and 100 m wide; 30 to 40 ha in each transect) were used to determine species richness in the study sites. The Shannon-Wiener diversity index was calculated for each site and Sorensen's index was used to assess similarity between sites. One-way analysis of variance was used to test for differences between sites in species richness and diversity values. A total of 128 species were recorded, Tepexco (n = 75, H′= 3.76) and Puente Márquez (n = 61, H′= 3.62) were the sites that showed the greatest specific richness and diversity. However, species richness and diversity seasonally patterns were similar among sites (ANOVA p > 0.05), with highest diversity during the rainy season. Most species were resident; 42 were migrants. The avifauna was represented by 30 species associated with tropical deciduous forest and 12 from open habitats or heavily altered habitats. Insectivores were the best represented trophic category, followed by carnivores and omnivores.",8,18457138,Journal,ar,Article,100,1,1,Alto balsas | Avian diversity | Mexico | Richness | Tropical deciduous forest,13567,undefined,0,FALSE,86,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/46349103342,SCOPUS_ID:46349103342,2-s2.0-46349103342,The small species of Belostoma (Heteroptera: Belostomatidae): Revision of plebejum group,Estévez A.,Revista de Biologia Tropical,00347744,55,1,147-155,2007-03-01,March 2007,"Nieser gathered the water bug species included by Lauck in the groups Belostoma pygmeum and Belostoma plebejum in a single group, Belostoma plebejum. We follow this criterion and use the terminology used by Estévez and Polhemus for species descriptions. The Belostoma plebejum group includes seven small species with the ventral diverticulum of male genitalia recurved ventrad: Belostoma lariversi De Carlo, 1969; B. micantulum (Stål, 1858); B. plebejum (Stål, 1858); B. pygmeum (Dufour, 1863); B. minusculum (Uhler, 1884). B. parvum sp. nov. from Venezuela, Colombia, Guyana, Suriname and Brazil, and B. nicaeum sp. nov. from Manaus, Brazil. The two new species are described and illustrated, and new synonymies are proposed.",15,18457122,Journal,ar,Article,100,2,2,Belostoma | Neotropical | plebejum group | Small species | Taxonomy,13567,undefined,0,FALSE,87,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/46049099122,SCOPUS_ID:46049099122,2-s2.0-46049099122,"Chitons (Mollusca: Polyplacophora) from El Salvador, Central America",García-Ríos C.I.,Revista de Biologia Tropical,00347744,55,1,171-176,2007-03-01,March 2007,"Collections of 11 species of shallow water Polyplacophora from El Salvador were made in July 2002. Previously only five species had been documented in El Salvador: Chaetopleura lurida (Sowerby, 1832); Ischnochiton guatemalensis (Thiele, 1910); Ceratozona angusta (Thiele, 1909); Chiton stokesii (Broderip, 1832) and Acantochitona exquisita (Pilsbry, 1893). Of these, I. guatemalensis and A. exquisita were not collected in this census. Seven other species are reported here for El Salvador for the first time: Lepidochitona beanii (Carpenter, 1857); Ischnochiton dispar (Sowerby, 1832); Stenoplax limaciformis (Sowerby, 1832); Callistochiton expressus (Carpenter, 1865); Acanthochitona arragonites (Carpenter, 1867); A. ferreirai (Lyons, 1988) and A. hirudiniformis (Sowerby, 1832). The known geographic distribution of I. dispar is extended to the north. An un-named species of Lepidochitona is briefly described.",3,18457124,Journal,ar,Article,100,5,5,Central America | Chitons | El Salvador | Polyplacophora | Records,13567,undefined,0,FALSE,88,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/46049089053,SCOPUS_ID:46049089053,2-s2.0-46049089053,"Polyplacophoran communities (Mollusca: Polyplacophora) at Bahía de La Paz, Baja California Sur, México",García Ríos C.I.,Revista de Biologia Tropical,00347744,55,1,177-182,2007-03-01,March 2007,"Eight species of polyplacophorans have been reported from La Bahía de la Paz, Baja California Sur, Mexico. We add Lepidochitona beanii, Chaetopleura lurida, Stenoplax limaciformis, S. mariposa, Lepidozona clathrata, L. serrata and Acanthochitona arragonites, increasing the known number of species to 15. Ordination analysis of five chiton communities at the site suggests a correlation of wave exposure to species composition and diversity: communities with intermediate wave exposure have more species (richness) and higher diversity (Shannon's index).",8,18457125,Journal,ar,Article,100,2,2,Bahía de La Paz | Chiton | Gulf of California | México | Mollusca | Polyplacophora,13567,undefined,0,FALSE,89,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/44449141313,SCOPUS_ID:44449141313,2-s2.0-44449141313,Effect of Echinacea purpurea (Asteraceae) aqueous extract on antibody response to Bothrops asper venom and immune cell response,Chaves F.,Revista de Biologia Tropical,00347744,55,1,113-119,2007-03-01,March 2007,"The effect of aqueous extract of Echinacea purpurea roots on the murine antibody response to Bothrops asper snake venom in vivo was studied. Three groups were used. Group #1, baseline control, was treated with snake venom plus PBS. Group #2 was treated with snake venom plus sodium alginate as adjuvant (routine method used at Instituto Clodomiro Picado), and group #3 or experimental group, was treated with snake venom plus aqueous extract of E. purpurea root as adjuvant. In all groups, the first inoculation was done with Freund's complete adjuvant (FCA). By the time of the second bleeding, mice in group #3 showed a remarkable increment in the level of anti-venom antibodies compared with those in groups #1 or #2. In vitro immune cell proliferation as a response to aqueous extract of E. purpurea root was studied using human lymphocytes activated with different lectins (Con A, PHA and PWM). In all cases, increase in percentage of lymphoproliferation was greater when E. purpurea root extract was used in addition to individual lectins.",11,18457118,Journal,ar,Article,100,4,4,Adjuvant | Echinacea purpurea | Immunostimulatory properties | In vitro lymphoproliferation | Murine antivenom antibodies | Plant extract,13567,undefined,0,FALSE,90,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38349134728,SCOPUS_ID:38349134728,2-s2.0-38349134728,Biogeochemical processes in the continental slope of Bay of Bengal: I. Bacterial solubilization of inorganic phosphate,Das S.,Revista de Biologia Tropical,00347744,55,1,1-9,2007-03-01,March 2007,"Microorganisms play a vital role in the biogeochemical cycles of various marine environments, but studies on occurrence and distribution of such bacteria in the marine environment from India are meager. We studied the phosphate solubilizing property of bacteria from the deep sea sediment of Bay of Bengal, India, to understand their role in phosphorous cycle (and thereby the benthic productivity of the deep sea environment). Sediment samples were obtained from 33 stations between 10° 36' N - 20° 01' N and 79° 59' E - 87° 30' E along 11 transects at 3 different depths i.e. ca. 200 m, 500 m, 1000 m in each transect. Total heterotrophic bacterial (THB) counts ranged from 0.42 to 37.38×104 CFU g-1 dry sediment weight. Of the isolates tested, 7.57% showed the phosphate solubilizing property. The phosphate solubilizing bacterial genera were Pseudomonas, Bacillus, Vibrio, Alcaligenes, Micrococcus, Corynebacterium and Flavobacterium. These strains are good solubilizers of phosphates which ultimately may play a major role in the biogeochemical cycle and the benthic productivity of the Exclusive Economic Zone (EEZ) of Bay of Bengal, because this enzyme is important for the slow, but steady regeneration of phosphate and organic carbon in the deep sea.",18,18457109,Journal,ar,Article,100,3,3,Bay of Bengal | Biogeochemical cycle | Microbial loop | Phosphate solubilizing bacteria | Phosphorous | THB,13567,undefined,0,FALSE,91,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35548958540,SCOPUS_ID:35548958540,2-s2.0-35548958540,"Leeches (Hirudinea: Glossiphoniidae) associated to Cryphiops caementarius (Decapoda: Palaemonidae) of the Limarí river, Chile",Tello P.,Revista de Biologia Tropical,00347744,55,1,255-260,2007-03-01,March 2007,"Two leech species were found parasitizing the shrimp Cryphiops caementarius from Limarí river, Chile. These ectoparasites can act as population regulators or development inhibitors in their host; however the biological characteristics of this host-parasite interaction are unknown. We analyze the inter-specific differences of the parasitism and its relation with host size and sex using quantitative descriptors. Abundance, prevalence, intensity and range were estimated with respect to host size and sex. The leeches belong to two species of Glossiphonidae: Helobdella triserialis and H. duplicata. Forty-seven percent of the hosts were parasitized by one or both leech species. H. triserialis was found only in the pleopod of the hosts with the highest prevalence values (42 %), intensity (2.9) and range (1-11). H. duplicata was found only in the branchial filaments with 7 % prevalence, an intensity of 1.7 and a range of 1-4. The host's total length and sex can explain the variation in leech intensity and infection prevalence. However, when only the host's sex is considered, prevalence only increased with size in female hosts. Morphological characteristics of the females could explain the greater H. triserialis intensity in the base of the pleopod and would be related to a greater abdomen development.",4,18457134,Journal,ar,Article,100,3,3,Chile | Cryphiops caementarius | Ectoparasites | Helobdella | Leeches | Palaemonidae,13567,undefined,0,FALSE,92,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35348889025,SCOPUS_ID:35348889025,2-s2.0-35348889025,Pollination of Anthurium (Araceae) by derelomine flower weevils (Coleoptera: Curculionidae),Franz N.,Revista de Biologia Tropical,00347744,55,1,269-277,2007-03-01,March 2007,"Cyclanthura flower weevils (Coleoptera: Curculionidae: Derelomini) are identified for the first time as pollinators of multiple species of Anthurium (Araceae) in Costa Rica. The weevils are present on the inflorescences in small numbers during the pistillate and staminate phase of anthesis, and consume plant tissues and pollen. The individuals of one species of Cyclanthura can visit several Anthurium species within the same locality. They also engage in reproductive activities and are likely to oviposit into the flowers. The mating strategies suggest that sperm precedence selects males that are able to secure their position as the last partner prior to oviposition.",20,18457136,Journal,ar,Article,100,1,1,Anthurium | Cyclanthura | Evolution | Mating | Pollination,13567,undefined,0,FALSE,93,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47849102497,SCOPUS_ID:47849102497,2-s2.0-47849102497,Distribution and abundance of the ascidian Ecteinascidia turbinata (Ascidiacea: Perophoridae) in Cuba,Hernández-Zanuy A.,Revista de Biologia Tropical,00347744,55,1,247-254,2007-01-01,March 2007,"Permanently submerged mangrove roots (Rhizophora mangle) are the main habitat of the ascidian Ecteinascidia turbinata in Cuba. It was occasionally found on black coral (Antiphates caribeana) between 22 and 38 meters deep. This species exhibits a wide distribution in all the mangrove keys surrounding the Island of Cuba but does not occur in riparian or fringing mangroves. Populations of this species are abundant in Cuba: in 75 % of the 58 localities sampled the species was present and in 57 % more than 50 % of the roots held at least one colony. The highest colony densities were found in the northern coast of Pinar del Río province with values near one colony per lineal meter of mangrove root. We found the highest density (1.46 col/m) and greatest biomass at Jutías Key, with values between 25 and 660 g/m. The average of wet biomass in the studied mangroves was 73.63 g/m.",2,18457133,Journal,ar,Article,100,5,5,Abundance | Ascidian | Biomass | Cuba | Density | Distribution | Ecteinascidia turbinata | Mangrove,13567,undefined,0,FALSE,94,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47849085649,SCOPUS_ID:47849085649,2-s2.0-47849085649,"Daily cycle and body characteristics of mating Litopenaeus vannamei shrimps (Decapoda: Penaeidae) in the wild off southern Sinaloa, Mexico",Calderón-Pérez J.A.,Revista de Biologia Tropical,00347744,55,1,189-198,2007-01-01,March 2007,"Mating behavior has been described for very few species of penaeoid shrimps. We describe some of the environmental conditions under which mating of Litopenaeus vannamei took place in the ocean, as inferred by the presence of attached spermatophores on the thelycum of females, combined with the presence of mature males with empty ampulla terminalis, both evidence of recent copulation. Out of a total of twelve 24 hr samplings on board the research vessel B/O ""EL PUMA"", one was selected to examine mating. There were four periods of observation. The highest frequency of females with attached spermatophores were found during the daytime whilst the lowest was registered during the night. Females with attached spermatophore were mostly at stages IV and V of ovarian maturity and fell within the 30 - 50 mm of C.L. range. Copulating male size ranged between 30 and 40 mm of C.L. and there was a close relation between the percentage of mating females and males. Male to female ratio varied throughout the sampling period but it was never 1:1. The female mean size was, in all cases, bigger than the male mean size. Among the environmental factors, salinity and oxygen varied very slightly throughout the sampling period; temperature variation was more pronounced and those changes were attributed to the tidal oscillation.",1,18457127,Journal,ar,Article,100,3,3,Diel reproduction | Gulf of California | Litopenaeus vannamei | Mating conditions,13567,undefined,0,FALSE,95,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/47749153379,SCOPUS_ID:47749153379,2-s2.0-47749153379,"Hardening of the national flower of Colombia, the threatened Cattleya trianae (Orchidaceae), from in vitro culture with previous invigoration phase",Franco M.,Revista de Biologia Tropical,00347744,55,2,681-691,2007-01-01,June 2007,"Cattleya trianae is an endemic species from the tropical rainforest in the Colombian Andes. Its survival is currently threatened due to habitat loss and commercial overexploitation. This study evaluates ten substrates, some organic (pine bark, coconut fiber and wood shavings), some inert icopor (polystyrene foam), vegetable coal and their combinations, and the effects these have on morphometric and phenotypic traits in the hardening phase of 250 plants of C. trianae cultivated in vitro. Recorded data include percent survival, length of longest leaf, biomass (wet weight) and number of roots and leaves at the beginning and at the end of the experiment. After the hardening phase, the plants were taken to a greenhouse and later to the natural environment. Coconut fiber alone or mixed in equal parts with pine bark and coal was the most efficient substrate when percent survival (80±SE=0.3742), biomass, and leaf length were evaluated. Hardened plants displayed qualitative characteristics such as vigor, hardness and waxy texture, strength of green coloration in the leaves, and velamen formation. Under greenhouse conditions, plants grew better with filtered light, relative humidity bordering on 80 %, permanent aeration, misting with water, and an average temperature of 25±2 °C. Invigorated plants were firmly anchored on their host trees.",4,19069780,Journal,ar,Article,100,4,4,Acclimation | Cattleya trianae | Conservation | Hardening | Orchids | Ornamental | Substrates,13567,undefined,1,TRUE,96,10.15517/rbt.v55i2.6045,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749144757,SCOPUS_ID:47749144757,2-s2.0-47749144757,Diversity and effectiveness of tropical mangrove soil microflora on the degradation of polythene carry bags,Kumar S.,Revista de Biologia Tropical,00347744,55,3-4,777-786,2007-01-01,September/December 2007,"The diversity and load of heterotrophic bacteria and fungi associated with the mangrove soil from Suva, Fiji Islands, was determined by using the plate count method. The ability of the bacterial isolates to produce various hydrolytic enzymes such as amylase, gelatinase and lipase were determined using the plate assay. The heterotrophic bacterial load was considerably higher than the fungal load. There was a predominance of the gram positive genus, Bacillus. Other genera encountered included Staphylococcus, Micrococcus, Listeria and Vibrio. Their effectiveness on the degradation of commercial polythene carry bags made of high density polyethylene (HDPE) and low density polyethylene (LDPE) was studied over a period of eight weeks in the laboratory. Biodegradation was measured in terms of mean weight loss, which was nearly 5 % after a period of eight weeks. There was a significant increase in the bacterial load of the soil attached to class 2 (HDPE) polythene. After eight weeks of submergence in mangrove soil, soil attached to class 1 and class 3 polythene mostly had Bacillus (Staphylococcus predominated in class 2 polythene). While most of the isolates were capable of producing hydrolytic enzymes such as amylase and gelatinase, lipolytic activity was low. Class 2 HDPE suffered the greatest biodegradation.",37,19086383,Journal,ar,Article,100,3,3,Biodegradation | Heterotrophic bacteria | Hydrolytic enzymes | Mangrove soil | Microbial degradation | Plastic pollution,13567,undefined,1,TRUE,97,10.15517/rbt.v55i3-4.5954,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749141128,SCOPUS_ID:47749141128,2-s2.0-47749141128,Spatio-temporal variation of the structural organization of demersal communities in the Southwestern Gulf of Mexico,Torruco D.,Revista de Biologia Tropical,00347744,55,2,509-536,2007-01-01,June 2007,"Structural patterns of a sublittoral community were analyzed through a two-year series of samples in the Southwestern Gulf of Mexico. The groups involved in the study comprise fishes, molluscs, echinoderms and crustaceans. The time-space progressions of Second Order diversity values range between N2=5.3 and N2=9.8 at depths of 40 and 20 m respectively, through the first year of samples. In the second year the highest value (N 2=22.2) was found at 30 m. The community ordination data through cluster and principal components analysis show five assemblages: benthic, benthic-demersal, demersal, mid water column, and temporary. There is a striking difference in trophic web structure between the dry season and rainy season. Fish community resource partitioning shows that the components are organized in three guilds: ichthyophagous, carcinophagous and omnivorous. However, a partial overlap of niches was commonly observed, and juvenile stages showed a narrower trophic spectrum than adults.",3,19069763,Journal,ar,Article,100,3,3,Community composition | Diversity | Fish | Gulf of Mexico | Marine invertebrates | Trophic spectrum | Veracruz,13567,undefined,1,TRUE,98,10.15517/rbt.v55i2.6028,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749140741,SCOPUS_ID:47749140741,2-s2.0-47749140741,Growth rate fitting using the von Bertalanffy model: Analysis of natural populations of Drepanotrema spp. snails (Gastropoda: Planorbidae),Rumi A.,Revista de Biologia Tropical,00347744,55,2,559-567,2007-01-01,June 2007,"The genus Drepanotrema includes six species in Argentina. The life cycle in natural systems of Drepanotrema depressissimum, and D. lucidum has been little studied, except for some casual observations. The aim of this study is to analyze main population trends (age structures, recruitment periods, life span and curves of individual growth) in Paiva pond, Argentina. We explored growth model fitting and comparison methodologies between species and environments in Paiva pond and Isla Martín García (IMG), to determine interspecific patterns. Theoretical curves of von Bertalanffy's model for each population were contrasted with samplings using the χ2 test. Expected sizes were transformed into a percentage of maximum size and cohorts started from zero time, which allowed them to be independent of the real or estimated starting date and a comparison was possible. A similar time scale was used, because the k values proved to be sensitive to time scale. Maximum size reached by D. lucidum was 6.9 mm and by D. depressissimum 9.38 mm. Growth rates (k) fluctuated from 1.302 to 1.368 in the first and 1.339 to 1.509 in the second species. No statistically significant differences were found in growth curves among species inhabiting the Paiva pond and in the different IMG water bodies independent of the beginning of each cohort and maximum size. In general, no winter cohorts were observed, except in one population of D. kermatoides (IMG). Comparing circannual and biannual growth rhythms most of the species reached 60 % of their development during their first year, and 85 % or more during their second year.",11,19069766,Journal,ar,Article,100,3,3,Argentina | Drepanotrema spp. | Great Plata Basin | Growth-rates | Planorbidae,13567,undefined,1,TRUE,99,10.15517/rbt.v55i2.6031,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749136231,SCOPUS_ID:47749136231,2-s2.0-47749136231,"Helminth parasites of the African lizard Agama agama (Squamata: Agamidae), in Lagos, Nigeria",Adeoye G.O.,Revista de Biologia Tropical,00347744,55,2,417-425,2007-01-01,June 2007,"Agama agama, the agamid rainbow lizard, has been reported to serve as transport and reservoir host to several protozoan and helminth parasites. We randomly sampled 310 specimens between May and July, 2005, at Oyingbo, Lagos, Nigeria (6°34'60'' N-3°19'59'' E and 6°34'60'' N-3°19'59'' E).They harboured four species of nematodes: Strongyluris brevicaudata, Parapharyngodon awokoyai, Capillaria sp. and Oxyuris sp.; one of Cestoda, Oochoristica agamae; one of Trematoda, Mesocoelium monas; and one of Pentastomida, Raillietiella sp. Strongyluris brevicaudata had the highest prevalence of infection (82.3 %), followed by P. awokoyai (74.5 %), Raillietiella (10.3 %), Capillaria sp. (8.4 %) and O. agamae (7.4 %). M. monas and Oxyuris sp. had low prevalences: 1.61 % each. Raillietiella sp. and Capillaria sp. can cause localized inflammation and intestinal infections in humans. The prevalence of infection was higher in larger adult lizards. Prevalence in males was 97.6 % (94.1 % in females). In four of the helminth species, intensity of infection was higher in male lizards. Parasite intensity was highest in the rectum, followed by the intestine (p<0.05). Infection intensity was, to a large extent, dependent on the type of parasite, and age of lizard. During May, P. awokoyai had its highest mean intensities and prevalence. The prevalence and mean intensity of helminthes varied with the month of collection (both p<0.05). For the three months studied, prevalence and mean intensity of S. brevicaudata were highest in June (July for the other species).",12,19069756,Journal,ar,Article,100,2,2,Agama agama | Intensity | Intestinal helminthes | Nigeria | Prevalence,13567,undefined,1,TRUE,100,10.15517/rbt.v55i2.6021,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749131191,SCOPUS_ID:47749131191,2-s2.0-47749131191,Changes in antioxidant enzyme activities in Eichhornia crassipes (Pontederiaceae) and Pistia stratiotes (Araceae) under heavy metal stress,Odjegba V.,Revista de Biologia Tropical,00347744,55,3-4,815-823,2007-01-01,September/December 2007,"Whole plants of Eichhornia crassipes and Pistia stratiotes were exposed to various concentrations (0, 0.1, 0.3, 0.5, 1.0, 3.0 and 5.0 mM) of 8 heavy metals (Ag, Cd, Cr, Cu, Hg, Ni, Pb and Zn) hydroponically for 21 days. Spectrometric assays for the total activity of catalase, peroxidase, and superoxide dismutase in the leaves were studied. At the end of the experimental period, data referred to metal treated plants were compared to data of untreated ones (control). Heavy metals increased the activity of catalase, peroxidase and superoxide dismutase in both species and there was differential inducement among metals. Overall, Zn had the least inducement of antioxidant enzymes in both species while Hg had the highest inducement. The increase in antioxidant enzymes in relation to the control plants was more in E. crassipes than P. stratiotes. The results showed that E. crassipes tolerated higher metal concentrations in a greater number of metals than P. stratiotes.",19,19086387,Journal,ar,Article,100,2,2,Catalase | Eichhornia crassipes | Heavy metals | Peroxidase | Pistia stratiotes | Reactive oxygen species | Superoxide dismutase,13567,undefined,1,TRUE,101,10.15517/rbt.v55i3-4.5958,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749126962,SCOPUS_ID:47749126962,2-s2.0-47749126962,"Distribution and population structure of the fish Cyphocharax gilbert (Characiformes: Curimatidae) in the Lower Paraíba do Sul River, Brazil",Menezes M.,Revista de Biologia Tropical,00347744,55,3-4,1015-1023,2007-01-01,September/December 2007,"The distribution and population structure of Cyphocharax gilbert in four areas of the lower Paraíba do Sul River and its major tributaries (22°S, 43°W) were analyzed between March 1989 and February 1990. The species was common throughout the area, preferring major rivers with high turbidity and sand-mud substrates and range of length and size of specimens found varied depending on the particular characteristics of the site. A predominance of females was found in only area. Nevertheless, in all areas the bimonthly analysis showed preponderance of one of the sexes in periods before or after spawning. Males prevailed in shorter length classes and females in longer ones. There was a prevalence of young in one area that probably was used as a growth and feeding zone.",1,19086403,Journal,ar,Article,100,2,2,Curimatidae | Distribution | Juveniles | Paraíba do Sul River | Population structure | Sex ratio,13567,undefined,1,TRUE,102,10.15517/rbt.v55i3-4.5974,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749122182,SCOPUS_ID:47749122182,2-s2.0-47749122182,"Reproductive strategy of Oreochromis niloticus (Pisces: Cichlidae) in Opa reservoir, Ile-Ife, Nigeria",Komolafe O.O.,Revista de Biologia Tropical,00347744,55,2,595-602,2007-01-01,June 2007,"The fish family Cichlidae has a large diversity and dominates African freshwater bodies, with over 200 species reported in inland waters. Sampling for the fish Oreochromis niloticus (Linnaeus) in Opa reservoir, Nigeria, started in October 1997 and extended until February 2000. The fishing methods employed for collecting the 1 430 specimens were cast netting and gillnetting. Egg diameter varied between 2.12 mm and 2.69 mm with a mean of 2.47±0.02. Female gonadosomatic index was 1.34±0.01 (0.12-4.06, n= 637). The male gonadosomatic index was 0.39±0.02 (0.03-1.67, n= 789). In Opa reservoir, O. niloticus bred throughout the study period. The species was a maternal mouth brooder with the female fish carrying eggs and fry in the buccal cavities. The sex ratio of O. niloticus was approximately 1:1 in the reservoir. The fecundity of the species was between 73 eggs and 1 810 eggs per female with a mean fecundity of 815 eggs.",19,19069769,Journal,ar,Article,100,2,2,Breeding habits | Breeding season | Fecundity | Gonadosomatic index | Oreochromis niloticus | Sex ratio,13567,undefined,1,TRUE,103,10.15517/rbt.v55i2.6034,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749120623,SCOPUS_ID:47749120623,2-s2.0-47749120623,"Length weight relationship, condition factor and stomach contents of Hemichromis bimaculatus, Sarotherodon melanotheron and Chromidotilapia guentheri (Perciformes: Cichlidae) in Eleiyele Lake, Southwestern Nigeria",Ayoade A.,Revista de Biologia Tropical,00347744,55,3-4,969-977,2007-01-01,September/December 2007,"Length-weight relationship (LWR), condition factor (K) and stomach content of three cichlid fishes (Hemichromis bimaculatus, Sarotherodon melanotheron, and Chromidotilapia guentheri) were calculated at Eleiyele reservoir, Nigeria, Africa. The fish were collected monthly from fishermen during the dry season (January-March 2001) and the rainy season (April, May, June 2001). Gill nets of mesh sizes 50-55 mm were used. The LWR had a significant correlation for the three species and the growth exponent (b) for H. bimaculatus indicates a negative allometric growth (S. melanotheron and C. guentheri had isometric growth). Condition factor values were higher than one in the three species, and varied with size and season. Stomach contents revealed that the three species are omnivorous and that diet composition varies seasonally.",30,19086399,Journal,ar,Article,100,2,2,Chromidotilapia guentheri | Condition factor | Diet | Hemichromis bimaculatus | Length-weight relationship | Sarotherodon melanotheron,13567,undefined,1,TRUE,104,10.15517/rbt.v55i3-4.5970,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/47749119924,SCOPUS_ID:47749119924,2-s2.0-47749119924,Biodiversity of the Gammaridea and Corophiidea (Crustacea: Amphipoda) from the Beagle Channel and the Straits of Magellan: A preliminary comparison between their faunas,Chiesa I.L.,Revista de Biologia Tropical,00347744,55,SUPPL. 1,103-112,2007-01-01,June 2007,"Gammaridea and Corophiidea amphipod species from the Beagle Channel and the Straits of Magellan were listed for the first time; their faunas were compared on the basis of bibliographic information and material collected in one locality at Beagle Channel (Isla Becasses). The species Schraderia serraticauda and Heterophoxus trichosus (collected at Isla Becasses) were cited for the first time for the Magellan region; Schraderia is the first generic record for this region. A total of 127 species were reported for the Beagle Channel and the Straits of Magellan. Sixty-two species were shared between both passages (71.3 % similarity). The amphipod species represented 34 families and 83 genera. The similarity at genus level was 86.4 %, whereas 23 of the 34 families were present in both areas. For all species, 86 had bathymetric ranges above 100 m and only 12 species ranged below 200 m depth. In the Beagle Channel, only one species had a depth record greater than 150 m, whereas in the Straits of Magellan, 15 had such a record. The Beagle Channel and the Straits of Magellan contain 57.5 % of the species, 71 % of the genera and 77.3 % of the families of Gammaridea and Corophiidea from the entire Magellan region.",7,NA,Journal,ar,Article,100,2,2,Amphipods | Beagle Channel | Biodiversity | Magellan region | Straits of Magellan,13567,undefined,0,FALSE,105,NA,NA,NA
