@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33747082364,SCOPUS_ID:33747082364,2-s2.0-33747082364,Seed dispersal by Geochelone carbonaria and Geochelone denticulata in northwestern Brazil,Strong J.N.,Biotropica,00063606,17447429,38,5,683-686,2006-01-01,September 2006,10.1111/j.1744-7429.2006.00185.x,44,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,82,"The role of red-footed tortoises (Geochelone carbonaria) and yellow-footed tortoises (G. denticulata) as seed dispersal agents was investigated in northwestern Brazil from 5 to 26 January 2002 by analyzing fecal samples for frequency and viability of seed species and estimating daily displacement of tortoises from recaptured and thread-trailed individuals. Fourteen of 19 fecal samples contained a total of 646 seeds represented by 11 plant species. The most abundant species was Ficus sp. (N = 400) with 100 percent of seeds viable, followed by Aechmea sp. (N = 88) with 93 percent of seeds viable, and Genipa americana (N = 59) with 91 percent of seeds viable. Mean minimum retention time of seeds was 1.6 d and mean daily displacement of tortoises based on recaptured (N = 7) and thread-trailed tortoises (N = 2) was 57 m. Thus, the diversity and proportion of viable seeds consumed by tortoises, combined with the seed retention times and daily movements, suggest they may be effective dispersal agents. These preliminary findings warrant further investigation into the ecological role of these tortoises in Neotropical ecosystems and their contribution to the maintenance of species diversity and forest structure. © 2006 The Author(s).",Genipa americana | Geochelone carbonaria | Geochelone denticulate | Maracá | Seed dispersal | Seed retention | Seed shadows | Tortoise | Vertebrate movements,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645015030,SCOPUS_ID:33645015030,2-s2.0-33645015030,Comparative seed dispersal effectiveness of sympatric Alouatta guariba and Brachyteles arachnoidesin southeastern Brazil,Martins M.,Biotropica,00063606,17447429,38,1,57-63,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00100.x,30,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,83,"I compared the effectiveness of sympatric brown howlers (Alouatta guariba) and muriquis (Brachyteles arachnoides) as seed dispersers in terms of quantitative and qualitative attributes. I hypothesized that differences in feeding and behavioral patterns between these large-bodied folivorous/ frugivorous primates would lead to dissimilarities in their effectiveness as endozoochoric seed dispersal agents. The study was carried out in a semideciduous forest fragment of Fazenda Barreiro Rico, southeastern Brazil. Through behavioral sampling of frugivory and defecation events as well as analyses of fecal samples, I determined that A. guariba dispersed fewer species and produced a lower proportion of dung with intact seeds than B. arachnoides. There was no difference between the number of seeds in fecal samples of A. guariba and B. arachnoides. These primates affected to a similar degree both germination percentage and latency to germination of seeds they ingested or removed the pulp from. Howlers and muriquis were also similar in carrying seeds away from the parent trees. Contrary to muriquis, howlers defecated seeds under the canopy of conspecific lianas, where seeds are expected to suffer high mortality rates, and voided seeds predominantly in a clumped pattern. B. arachnoides was a more effective seed disperser when compared to A. guariba in some attributes evaluated, but not in others. Given the interspecific variation in recruitment patterns of tropical plants and the loss of frugivorous bird species at the study site, the differences between howlers and muriquis in their abilities as seed dispersers may crucially influence the composition and maintenance of seedling diversity. © 2005 The Author(s).",Alouatta guariba | Brachyteles arachnoides | Seed dispersal effectiveness | Semideciduous forest | Southeastern Brazil,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645007622,SCOPUS_ID:33645007622,2-s2.0-33645007622,Ecophysiology in relation to exposure of pendant epiphytic bryophytes in the canopy of a tropical montane oak forest,Romero C.,Biotropica,00063606,17447429,38,1,35-41,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00099.x,25,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,84,"We investigated ecophysiological and morphological traits affecting light and water use of four commercially important pendant epiphytic bryophyte species in a montane oak-bamboo forest in Costa Rica. Predictions based mostly on ecophysiological studies of temperate bryophytes and vascular plants were experimentally tested on tropical montane bryophyte species ranked on the basis of their distributions in the canopy from the most protected (1) to the most exposed sites (4): (1) Phyllogonium viscosum; (2) Pilotrichella flexilis; (3) Dendropogonella rufescens; and (4) Frullania convoluta. As predicted, highly exposed species tended to have higher light saturation and compensation points, higher dark respiration rates, more chlorophyll, higher chlorophyll a:b ratios, and higher nitrogen concentrations. Contrary to predicted trends, exposed-site species had lower water contents at full saturation; there were no detectable differences among species in the rate of water loss. Rates of carbon gain in all species reached asymptotes with increasing water content, but the moisture compensation point for carbon uptake of the moss D. rufescens was substantially higher than in the other species. Observed patterns result from interactions among processes related to water storage and transport operating at different scales and are determined by various morphological traits including the density, size, and disposition of phylloids, as well as by whole-clump architecture. © 2005 The Author(s).",Bryophytes | Cloud forest | Costa Rica | Ecophysiology | Epiphytes | Photosynthesis,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645007621,SCOPUS_ID:33645007621,2-s2.0-33645007621,Rapid assessment of lepidoptera predation rates in neotropical forest fragments,Koh L.,Biotropica,00063606,17447429,38,1,132-134,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00114.x,36,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,85,"The mechanisms underlying responses of invertebrates to forest edges remain poorly understood. Here, we use an experimental approach to investigate the predation rates on butterflies in two neotropical forest fragments. Neither distance from forest edge nor degree of forest openness affected predation rates on artificial caterpillars. The mean predation rate of artificial caterpillars on Barro Colorado Island (1500 ha) was significantly higher than that on Peninsula Gigante (2600 ha) likely due to density-dependent effects. Our study demonstrates the utility of artificial predation experiments for rapid assessment of relative lepidoptera predation rates in tropical forests. © 2005 The Author(s).",Butterfly | Conservation | Deforestation | Extinction | Fragmentation | Habitat loss | Relaxation | Tropics,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645006911,SCOPUS_ID:33645006911,2-s2.0-33645006911,Behavioral response of resident Jamaican birds to dry season food supplementation,Brown D.R.,Biotropica,00063606,17447429,38,1,91-99,2006-01-01,January 2006,NA,11,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,86,"We used plot-level manipulations and analyses to test the effects of food availability on the behavior and condition of resident dry-forest birds in Jamaica. Two control plots were monitored in each of 2 yr. Food was supplemented on five plots over 2 yr with piles of cut oranges distributed around plots, which served as a direct source of carbohydrates and water, and an indirect source of ground arthropods due to increased above-ground activity. We reduced ants on five plots over 2 yr; however, we found no difference in total ground arthropod biomass between control and reduction treatments, so we pooled these plots for analysis. We selected nine focal resident bird species for study of relative abundance, body condition, and breeding condition. Birds were sampled prior to, and 5 to 6 weeks after the initiation of treatments. Seven of nine species had higher relative abundance following food supplementation. Three species were recaptured more frequently in supplementation plots than in control plots. These abundance and persistence responses did not cause any changes in body condition. In one species, Bananaquit (Coereba flaveola), food supplementation resulted in higher concentrations of individuals in breeding condition. These results demonstrate a functional response to dry-season food availability and suggest a limiting mechanism. This study helps explain mechanisms by which bird populations respond to resource availability, and is the first successful plot-level food supplementation experiment for tropical forest birds. © 2005 The Author(s).",Abundance | Birds | Body condition Coereba flaveola | Dry forest | Food supplementation | Functional response | Jamaica,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645003535,SCOPUS_ID:33645003535,2-s2.0-33645003535,Abundance and leaf damage caused by gall-inducing insects in a Mexican tropical dry forest,Cuevas-Reyes P.,Biotropica,00063606,17447429,38,1,107-115,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00115.x,37,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,87,"We evaluated the temporal and spatial patterns of abundance and the amount of damage caused by gall-inducing insects (GII) in deciduous and riparian habitats in a seasonal tropical dry forest in Mexico. Plants occurring in these habitats differ in their phenology and moisture availability. Deciduous habitats are seasonal and xeric, while riparian habitats are aseasonal and mesic. We found 37 GII species and each one was associated with a specific plant species. In total, 19 species (51.3%) were present in deciduous habitats, 13 species (35.2%) in riparian habitats, and only 5 species (13.5%) occurred in both. Abundance and leaf damage by GII were greater in deciduous than in riparian habitats during the wet season. For each GII species that occurred in both habitats, host plant species supported greater abundance and leaf damage by GII in deciduous habitats during the wet season. These results indicate a greater association of GII species with host plants in deciduous than in riparian habitats during the wet season. In riparian habitats, 11 plant species (61.1%) had greater density of GII in the dry than in the wet season. Similarly, leaf damage by GII was significantly greater in the dry than in the wet season in riparian habitats for 12 plant species (66.7%). Dry forest plants of riparian habitats presented two peaks of leaf-flushing: GII colonized leaves produced in the first peak at the beginning of the wet season, and accumulated or recolonized leaves in the second peak at the beginning of the dry season. The levels of leaf damage by GII detected in this study in the rainy season were considerably higher than those obtained for folivorous insects in other neotropical forests, suggesting that this GII guild might have an important impact on their host plant species in this tropical community. © 2005 The Author(s).",Deciduous habitats | Gall-inducing insects | Leaf damage | Plant-insect interactions | Riparian habitats | Seasonality | Tropical dry forest,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645002555,SCOPUS_ID:33645002555,2-s2.0-33645002555,Sugar preferences in nectar- and fruit-eating birds: Behavioral patterns and physiological causes,Lotz C.,Biotropica,00063606,17447429,38,1,3-15,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00104.x,64,Journal,re,Review,100,2,2,13817,undefined,0,FALSE,88,"Sucrose, glucose, and fructose are the three sugars that commonly occur in floral nectar and fruit pulp. The relative proportions of these three sugars in nectar and fruit in relation to the sugar preferences of pollinators and seed dispersers have received considerable attention. Based on the research of Herbert and Irene Baker and their collaborators, a dichotomy between sucrose-dominant hummingbird-pollinated flowers and hexose-dominant passerine flowers and fruits was proposed. Data on sugar preferences of several hummingbird species (which prefer sucrose) vs. a smaller sample of passerines (which prefer hexoses) neatly fitted this apparent dichotomy. This hummingbird-passerine dichotomy was strongly emphasized until the discovery of South African plants with sucrose-dominant nectars, which are pollinated by passerines that are able to digest, and prefer sucrose. Now we know that, with the exception of two clades, most passerines are able to assimilate sucrose. Most sugar preference studies have been conducted using a single, relatively high, sugar concentration in the nectar (ca 20%). Thus, we lack information about the role that sugar concentration might play in sugar selection. Because many digestive traits are strongly affected not only by sugar composition, but also by sugar concentration, we suggest that preferences for different sugar compositions are concentration-dependent. Indeed, recent studies on several unrelated nectar-feeding birds have found a distinct switch from hexose preference at low concentrations to sucrose preference at higher concentrations. Finally, we present some hypotheses about the role that birds could have played in molding the sugar composition of plant rewards. © 2005 The Author(s).",Digestion | Fruit-eating birds | Hummingbirds | Nectar-feeding birds | Passerines | Physiology | Sucrose | Sugar selection | Sunbirds,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644996684,SCOPUS_ID:33644996684,2-s2.0-33644996684,Nectarivory by endemic malagasy fruit bats during the dry season,Andriafidison D.,Biotropica,00063606,17447429,38,1,85-90,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00112.x,27,Journal,ar,Article,100,7,7,13817,undefined,0,FALSE,89,"Madagascar has a distinctive fruit bat community consisting of Pteropus rufus, Eidolon dupreanum, and Rousettus madagascariensis. In this study, we observed fruit bat visits to flowering baobabs (Adansonia suarezensis and Adansonia grandidieri) and kapok trees (Ceiba pentandra) during the austral winter. Eidolon dupreanum was recorded feeding on the nectar of baobabs and kapok, P. rufus was observed feeding on kapok only and no R. madagascariensis were seen. Three mammals species, two small lemurs (Phaner furcifer and Mirza coquereli) and E. dupreanum, made nondestructive visits to flowering A. grandidieri and are therefore all potential pollinators of this endangered baobab. This is the first evidence to show that A. grandidieri is bat-pollinated and further demonstrates the close link between fruit bats and some of Madagascar's endemic plants. Eidolon dupreanum was the only mammal species recorded visiting A. suarezensis and visits peaked at the reported times of maximum nectar concentration. Pteropus rufus visited kapok mostly before midnight when most nectar was available, but E. dupreanum visited later in the night. These differences in timing of foraging on kapok can be explained either by differing distances from the roost sites of each species or by resource partitioning. We advocate increased levels of protection, education awareness, and applied research on both mammal-pollinated baobab species and fruit bats, and suggest that both baobabs and bats are candidate ""flagship species"" for the threatened dry forests of Madagascar. © 2005 The Author(s).",Adansonia | Baobabs | Ceiba | Eidolon | Lemurs | Madagascar | Nectar | Pteropus | Resource use,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644993165,SCOPUS_ID:33644993165,2-s2.0-33644993165,"Seedling mortality due to drought and fire associated with the 2002 El Niño event in a tropical rain forest in north-east Queensland, Australia",Edwards W.,Biotropica,00063606,17447429,38,1,16-26,2006-01-01,January 2006,10.1186/1746-160X-2-16,22,Journal,ar,Article,100,2,2,13817,undefined,1,TRUE,90,"We monitored survival of seedlings in 216 1-m2 quadrats in lowland rain forest in tropical north Queensland between December 2001 and December 2002. During this time, the region experienced severe drought associated with an El Nińo Southern Oscillation event. The 2001 census recorded 124 species and 2912 individuals. In late November 2002 (2 wk prior to the second census), a low intensity fire passed through approximately half of the study site removing all evidence of seedlings from 110 plots. Only 482 (17%) individuals and 64 (52%) species recorded in 2001 survived the 12-mo period. In 96 quadrats not affected by fire, mortality was high, but considerably variable between species. Six of the 20 most abundant species in 2001 experienced mortality rates higher than the community average and two of the most abundant species showed rates lower than average. Overall, conditions experienced during 2002 caused significant changes in the rank abundances of species between censuses. Mortality due to fire was less severe and mortality more uniform across species, resulting in significant concordance between pre and postfire rankings, once the effects of drought had been considered. Our results provide the first indication of how differences in survival after a perturbation predicted to become more frequent in future global climates may alter the size and species composition of the seedling bank in Australian tropical rain forests. © 2005 The Author(s).",Abundance | Drought | El Niño | Fire | Seedlings | Survival,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644960353,SCOPUS_ID:33644960353,2-s2.0-33644960353,Responses of a specialized insectivorous mammal (Myrmecophaga tridactyla) to variation in ambient temperature,Camilo-Alves C.D.S.E.P.,Biotropica,00063606,17447429,38,1,52-56,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00106.x,42,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,91,"This study reports the effect of daily mean ambient temperature on daily activity and habitat use by the giant anteater (Myrmecophaga tridactyla) in the Pantanal wetlands of Brazil. We equipped 11 giant anteaters with a global position system collar programmed to acquire a location every 10 min for 15 d. A temperature data logger left in the meteorological station at the study site registered data on ambient temperature. Giant anteaters were mainly active in open fields except during the coldest days, when they sought protection inside forests. Giant anteaters also used open habitats for resting but during the hottest or chilliest days they sheltered in forests. In the Pantanal, where temperatures are usually high, giant anteaters were active all night long, but as daily average ambient temperature decreased anteaters began and finished activity progressively earlier and reduced total activity. As a consequence, time spent active at daylight increased progressively and time spent active during the night decreased progressively, probably to allow the anteaters to expose themselves to solar radiation and to avoid heat loss during the night. © 2005 The Author(s).",Activity | Giant anteater | Habitat use | Insectivore | Myrmecophaga tridactyla | Pantanal | Seasonal flood plain,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644957278,SCOPUS_ID:33644957278,2-s2.0-33644957278,Plant-plant and plant-topography interactions on a rock outcrop at high altitude in southeastern Brazil,Medina B.,Biotropica,00063606,17447429,38,1,27-34,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00105.x,32,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,92,"Plant establishment and growth on rocky outcrops in the Itatiaia massif (2400 m a.s.l.), southeastern Brazil, are limited by lack of soil and by freezing temperatures in winter nights. Mat-forming species of different sizes and shapes on bare rock provide substrate for other plants to establish. The habitat preference of two geophytes, Stevia camporum (Asteraceae) and Alstroemeria foliosa (Alstroemeriaceae), was compared with regard to their association with the type of mat species and distinct rock topographies. The habitat preference of the mat species in regard to topography was also assessed. We found 1706 ramets of S. camporum and 1317 of A. foliosa in 253 vegetation islands ranging in size from 0.005 to 18.097 m2. Mat species in these islands were Fernseea itatiaiae, Vriesea itatiaiae (both Bromeliaceae), Pleurostima gounelleana (Velloziaceae) and/or Campylopus pilifer (Dicranaceae) and other mosses. Mat species were segregated by topography. Geophytes were similarly distributed across types of topography but showed negative interspecific association. S. camporum occurred mostly on the moss-dominated islands, whereas A. foliosa was more common in P. gounelleana islands. We found geophyte co-occurrence in larger vegetation islands containing both P. gounelleana and mosses as mat species. Thus, the effect of topography on geophyte segregation was indirect, since topography affects mat species distribution, and the geophyte preference for distinct mat species as substrate resulted in their segregation. © 2005 The Author(s).",Brazil | Facilitation | Geophytes | Mat species | Rocky outcrops | Tropical alpine vegetation,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644955615,SCOPUS_ID:33644955615,2-s2.0-33644955615,Successional patterns of microfungi in fallen leaves of Ficus pleurocarpa (Moraceae) in an Australian tropical rain forest,Paulus B.,Biotropica,00063606,17447429,38,1,42-51,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00110.x,32,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,93,"Successional patterns of microfungi on decaying leaves of Ficus pleurocarpa were assessed as part of a study to enumerate microfungi in tropical rain forest leaf litter. Leaves degraded into fragments over a period of 3 mo. Two methods were applied, a direct observational method and a particle filtration protocol. Using a direct method, 104 species were observed, while 53 sporulating taxa and 100 sterile morphotaxa were isolated by particle filtration. Overall patterns of succession were confirmed by both methods, but the relative abundance of species detected differed between the two methods. Nonmetric Multidimensional Scaling identified at least four successional stages and suggested that microfungal communities increased in similarity with advancing decay. Data collected by the direct method indicated a slow but steady decline of diversity with advancing decay, whereas an increase in diversity was detected by particle filtration. Synecological succession studies provide a useful tool to identify patterns and generate hypotheses. Understanding the underlying causes of successional patterns will require further autecological studies. © 2005 The Author(s).",Australia | Decomposition | Direct method | Fungal ecology | Particle filtration | Tropical microfungi | Tropical rain forest,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644952382,SCOPUS_ID:33644952382,2-s2.0-33644952382,Tracking bat-dispersed seeds using fluorescent pigment,Reiter J.,Biotropica,00063606,17447429,38,1,64-68,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00111.x,14,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,94,"Tracking the dispersal of seeds by fruit-eating animals in tropical rain forests is crucial to further our understanding of plant-frugivore interactions and their impacts upon forest regeneration and plant population dynamics. We tested the feasibility of tracking bat-dispersed seeds in a Philippine lowland rain forest with the help of fluorescent pigment. The powder was mixed with acetone and sprayed to ripe fruits of fig trees, i.e., Ficus septica and F. variegata. During nightly monitoring using a hand-held ultraviolet lamp bat deposits (seed-containing spat outs and feces) could successfully be detected. Distances and directions of deposit sites to the focal trees were recorded and seed shadow areas were analyzed. Bats dispersed most of the seeds less than 50 m away from the parent plants resulting in seed shadow areas < 0.30 ha in size. An in situ fruit preference experiment showed that fluorescent powder is unlikely to deter bats from feeding on ripe figs. In conclusion, the technique is simple, inexpensive, noninvasive, applicable to different fields of research and allows one to follow the fate of seeds from known sources. © 2005 The Author(s).",Ficus septica | Ficus variegata | Fluorescent pigment | Frugivore | Fruit bats | Lowland rain forest | Philippines | Seed dispersal | Seed shadow | Seed tracking,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644951869,SCOPUS_ID:33644951869,2-s2.0-33644951869,"Activity pattern of the trawling phyllostomid bat, Macrophyllum macrophyllum, in Panamá",Weinbeer M.,Biotropica,00063606,17447429,38,1,69-76,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00101.x,37,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,95,"We studied activity patterns of long-legged bats, Macrophyllum macrophyllum (Phyllostomidae), in the Barro Colorado Nature Monument, Panamá, using radio-telemetry. Activity of four males and five females equipped with radio-transmitters were monitored for 4-7 entire nights each between April and July 2002. Bats exhibited maximum activity around dusk and high activity during the night. Males and females foraged for equal amounts of time in continuous flight (mean: 7 min, maximum 1 h) with interspersed resting phases (mean: 15 min, maximum 3 h). Activity of M. macrophyllum was sensitive to several factors. Time of emergence and return to day roost were correlated with time of sunset and sunrise, respectively. Maximum bat activity coincided with high abundance of aerial insects. Finally, heavy rain caused bats to reduce or cease flight activity. Direct observations and field video recordings support the assumption that M. macrophyllum employs two distinct foraging modes: trawling of insects from and capture of aerial insects at low heights above water. Combination of foraging modes gives M. macrophyllum high flexibility and efficiency in prey search. Activity, foraging mode, and morphology, which are similar to trawling bats from other families, distinguish M. macrophyllum from all other phyllostomid species and grant it access to open habitat above water, a habitat no other phyllostomid bat has conquered. © 2005 The Author(s).",Barro Colorado Island | Chiroptera | Convergent evolution | Foraging behavior | Foraging habitat | Insectivory | Seasonal lowland semideciduous forest | Telemetry,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644944679,SCOPUS_ID:33644944679,2-s2.0-33644944679,"Colonization of Tubú (Montanoa guatemalensis, Asteraceae) windbreaks by woody species",Piper J.,Biotropica,00063606,17447429,38,1,122-126,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00102.x,1,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,96,"Tubú (Montanoa guatemalensis, Asteraceae) is a popular tree used in windbreaks in the San Luis valley near the Monteverde cloud forests of Costa Rica. Seventy-eight woody taxa from 32 families were found in the understory of 19 tubú windbreaks (five 4-yr-old, eight 12-yr-old, and six 20-yr-old). Mean size of tubú increased with stand age, but tubú was neither replacing itself nor spreading from the windbreaks. Density of other trees and shrubs ≥1 m was higher in 4-yr-old plots than in 20-yr-old plots, but density of other trees <1 m tall did not vary with windbreak age. Whereas richness of species ≥1 m was higher for 12- and 20-yr-old plots than for 4-yr-old plots, species richness of trees <1 m tall did not vary with windbreak stand age. Higher proportions of the woody colonists in 12- and 20-yr-old plots were animal dispersed than in 4-yr-old plots. Tubú windbreaks may undergo major changes in woody species composition, with Daphnopsis americana, Inga punctata, and Trichilia havanensis likely to predominate in the future. © 2005 The Author(s).",Costa Rica | Montanoa guatemalensis | Pasture | Species richness | Tubú | Windbreaks,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644937275,SCOPUS_ID:33644937275,2-s2.0-33644937275,"Figs (Ficus, moraceae) in urban Hong Kong, south China",Corlett R.,Biotropica,00063606,17447429,38,1,116-121,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00109.x,49,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,97,"Hong Kong (22°N) is on the northern margins of the Asian tropics and has a native fig flora of 24 species. A total of 3.4 km2 of the urban area on Hong Kong Island was surveyed for spontaneous and planted fig plants of reproductive size. The 1124 individuals included 14 species in four subgenera: seven native species (F. fistulosa, F. hirta, F. hispida, F. microcarpa, F. pumila, F. subpisocarpa, and F. variegata), four of which were sometimes planted, one probably native (F. virens), one naturalizing species (F. religiosa), and five exotic species that occurred only in cultivation, two of which (F. altissima, F. rumphii) are pollinated and produce viable seeds. The native species in the two most common subgenera form distinct ecological guilds: those in subgenus Sycomorus bear large, many-seeded, green or yellow figs and are bat-dispersed pioneers on exposed soil; those in subgenus Urostigma bear small, few-seeded, dark-purple figs and are largely bird-dispersed and epilithic. The density of potentially fruiting fig plants in the study area (2.3/ha) was within the range reported for tropical forests and between them they were visited by the entire urban frugivore fauna. This study shows the importance of the urban fig flora to urban wildlife and also highlights the risk of cultivated Ficus species becoming invasive, despite their obligate species-specific pollinator mutualisms. © 2005 The Author(s).",China | Frugivory | Invasive species | Seed dispersal | Urban ecology,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644933817,SCOPUS_ID:33644933817,2-s2.0-33644933817,Roosting ecology of the tent-roosting bat Artibeus watsoni (Chiroptera: Phyllostomidae) in southwestern Costa Rica,Chaverri G.,Biotropica,00063606,17447429,38,1,77-84,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00107.x,41,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,98,"We described the plants used as roost resources by Artibeus watsoni in southwestern Costa Rica, assessed roost fidelity, and compared roosting ecology between two sites, Golfito and Corcovado, which vary in the degree of human influence. A total of 349 tents from 25 different plant species were used by A. watsoni as roosts; some plant species (e.g., Carludovica palmata, Asplundia alata, Heliconia imbricata and Calathea lutea) were modified into tents with significantly higher frequency than others. The highest tents above the ground were observed in Philodendron popenoei and Rhodospatha wendlandii, whereas tents in Philodendron grandipes and A. alata were significantly lower than any other species. Asplundia alata and R. wendlandii also had the highest frequency of leaves modified per plant. Fidelity of bats to tents was low, although bats used several tents intermittently within a restricted area. Males generally were more faithful to tents than females, although not significantly so. This observation, along with indirect evidence of leaf modification, suggests that males are primarily responsible for tent construction. The two study sites differed in the plants used for roosting and in tent fidelity. Bats in Corcovado used a greater variety of plant species for tent roosting, whereas bats in Golfito were more faithful, suggesting that roosting resources were scarcer at the latter site. © 2005 The Author(s).",Artibeus watsoni | Corcovado | Costa Rica | Golfito | Roosting ecology | Tent fidelity | Tent-making,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33644933816,SCOPUS_ID:33644933816,2-s2.0-33644933816,Evidence for a novel mutualism in the tropical understory shrub Piper urostachyum,Hodson A.K.,Biotropica,00063606,17447429,38,1,127-131,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00103.x,3,Journal,ar,Article,100,2,2,13817,0851933,0,FALSE,99,"We tested the impact of a predatory species of the family Miridae (Hemiptera) on its host plant Piper urostachyum (Piperaceae) by comparing folivory in mirid-excluded plants and controls. We also tested the effect of resident anyphaenid spiders on mirid behavior and levels of folivory. Plants without mirids suffered significantly more folivory than plants with mirids. The impact of spider removal was less clear. Together, these results support the idea that resident mirids serve in anti-herbivore defense for P. urostachyum plants. © 2005 The Author(s).",Anyphaenidae | Costa Rica | Miridae | Mutualism | Piper urostachyum | Tropical wet forest,NA,NA,NSF,National Science Foundation
true,https://api.elsevier.com/content/abstract/scopus_id/33644933322,SCOPUS_ID:33644933322,2-s2.0-33644933322,Species turnover and vertical partitioning of ant assemblages in the Brazilian Amazon: A comparison of forests and savannas,Vasconcelos H.,Biotropica,00063606,17447429,38,1,100-106,2006-01-01,January 2006,10.1111/j.1744-7429.2006.00113.x,69,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,100,"We measured beta diversity, or turnover in species composition, of ant assemblages inhabiting patches of forest and savanna (cerrado) near Alter do Chão, in the Brazilian Amazon. In addition, we assessed vertical partitioning of these assemblages by comparing the ground and lower vegetation strata within each habitat. Ants attracted to sardine baits were collected along transects in 39 savanna and 34 forest sites scattered over a 16 km × 16 km landscape. There were about twice as many species in the forest as in the savanna, and within both habitats, we collected more species on the ground than in the vegetation. Similar results were obtained when analyzing data at the level of individual transects, indicating that ant species richness is affected by both habitat and strata. About two-thirds of the species recorded in the savanna were also found in the forest. Within both habitats, a large proportion of the species found in the least species-rich stratum (vegetation) were also found in the richer one (ground). However, ordination analysis, using data from individual transects, revealed that different habitats and strata can be clearly discriminated from each other in terms of their ant species composition. Each habitat and stratum had a number of characteristic (indicator) species which, although generally not exclusive to that particular habitat and stratum, predominated there. Our findings indicate that habitat and strata specialization is an important factor governing the organization of ant communities in Amazonia. © 2005 The Author(s).",Amazon | Ants | Beta diversity | Brazil | Coexistence | Community structure | Indicator species | Species richness | Stratification,NA,NA,NA,NA
