@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id,prism:eIssn
true,https://api.elsevier.com/content/abstract/scopus_id/17344390263,SCOPUS_ID:17344390263,2-s2.0-17344390263,Alimentación del camarón Penaeus monodon (Crustacea: Penaeidae) con productos regionales de Baja California,Acosta Ruíz M.D.J.,Revista de Biologia Tropical,00347744,44-45,1-3,431-435,1997-03-01,March 1997,"Growth and survival rates were studied in young Penaeus monodon 25-30mm in total length that were fed local products from Baja California, Mexico, namely, pulverized Simmondsia chinensis, Zostera marina, and Mytilus galloprovincialis as well as a testigo. A diet that was 36.7% protein resulted in a 1.82% growth rate did not differ from the testigo (respective values: 1.90 and 31.9) but had a higher Nutrition Conversion Factor (1.23) and higher survival ( 97.8%, compared to 1.42 and 64.4% in the testigo). Poly-insaturated fatty acids (20: 5w3 y 22: 6w3) were basic food components.",1,Journal,ar,Article,100,3,3,Culture | Diet | Feeding | Growth | Penaeus monodon | Survival,13567,undefined,0,FALSE,97,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344387364,SCOPUS_ID:17344387364,2-s2.0-17344387364,Tamaño post-eclosión de los neonatos de Trachemys scripta (Testudines: Emydidae),Peña J.,Revista de Biologia Tropical,00347744,44-45,1-3,667-669,1997-03-01,March 1997,Size in hatchlings of Trachemys scripta with yolk sac in the final stage of absorption from eggs incubated in laboratory and natural condition was determinated. Statistical analysis determined that there were not biometrical differences significative between hatchlings born in laboratory and unde natural conditions.,0,Journal,ar,Article,100,3,3,Costa Rica | Hatchlings | Morphometric analysis | Slider turtle | Trachemys scripta,13567,undefined,0,FALSE,98,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344385246,SCOPUS_ID:17344385246,2-s2.0-17344385246,Ooquistes de Cryptosporidium sp. (Apicomplexa: Cryptosporidiidae) y presencia del C. parvum en niños de Costa Rica,Achí R.,Revista de Biologia Tropical,00347744,44-45,1-3,615-618,1997-03-01,March 1997,From 1982 to 1987 infant and preschool Costa Rican children with acute diarrhea were studied. Cryptosporidium (Tyzzer 1912) and other agents of diarrhea were investigated. Cryptosporidium oocysts were diagnosed in Giemsa and acid-fast (Kinyoun) stained smears. Ten Cryptosporidium oocysts per positive smear were systematically measured. Giemsa stained oocysts showed less variation respect to the mean. The oocysts corresponded to C. parvum with diameters of 5.0 x 4.5 μm but not to C. muris with oocysts of 7.4 to 5.6 μm.,0,Journal,ar,Article,100,2,2,Apicomplexa | Costa Rica | Cryptosporidium | Diarrhea | Epidemiology | Species | Taxonomy,13567,undefined,0,FALSE,99,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344383527,SCOPUS_ID:17344383527,2-s2.0-17344383527,Mapa de sensibilidad ambiental para derrames de petróleo en las costas de Costa Rica,Acuña J.,Revista de Biologia Tropical,00347744,44-45,1-3,463-470,1997-03-01,March 1997,"Field trips to the Caribbean and Pacific coasts of Costa Rica were carried out periodically, in order to gather information to prepare Environmental Sensitivity Maps with special attention to oil pollution effects. Visual observations and skin and SCUBA diving were used to record beach composition and shape, relative wave intensity and relative abundance of biological species. Along the Caribbean coastline sandy-high energy beaches were more frequent and several National Parks and Reserves include a beach section which should be of priority consideration in an oil spill event. The Pacific coast is more complex in its beach types distribution and also include National Parks, Reserves and mangroves which deserve special attention. An environmental sensitivity map for oil pollution of the Costa Rica's coasts is included.",5,Journal,ar,Article,100,3,3,Costa rica's coasts | Environmental sensitivity map | Oil pollution,13567,undefined,0,FALSE,100,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344383043,SCOPUS_ID:17344383043,2-s2.0-17344383043,"Fecundidad de la sardina crinuda Opisthonema bulleri (Piscis: Clupeidae) entre las costas de Sinaloa y Nayarit, México",Castro-González J.,Revista de Biologia Tropical,00347744,44-45,1-3,659-661,1997-03-01,March 1997,"Thread herring sardines Opisthonema bulleri (N= 34) were collected on May, 1993 off Sinaloa and Nayarit, México. The average batch fecundity estimated was 39 893 oocytes, or 350 oocytes per gram of female wet weigth, without ovary (Relative fecundity), with average female weigth of 113.8 g and 614 occytes for every 100 mg, oocyte mean size of the most advanced mode was 674.1 microns.",1,Journal,ar,Article,100,3,3,Batch fecundity | México | Opisthonema bulleri,13567,undefined,0,FALSE,101,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344382729,SCOPUS_ID:17344382729,2-s2.0-17344382729,Gelidium sclerophyllum (Gelidiales: Gelidiaceae) Evaluación de caracteres para la segregación intergenérica,Vargas D.R.,Revista de Biologia Tropical,00347744,44-45,1-3,305-310,1997-03-01,March 1997,"Medullary structure and apical architecture characters of erect axes in Gelidium and Pterocladia have been proposed for a new intergeneric segregation. This paper analyzes these features in algae Gelidium sclerophyllum, a tropical species from the Mexican Pacific. The medullary structure was of the Gelidium chilense type but with different cellular size and terminal cellular thinness. During ontogenetic development the apical morphology present five stages from original sharp apex, common to all Gelidiales, to the bilobulate apex typical of adult stage of erect axes and branches in this species. The indeterminate growth axes show an oscillation of two morphological stages to originate a temporal gradient of in which the apex becomes flattened and lobulated. The differences in both characters show their potential to distinguish between genera.",3,Journal,ar,Article,100,2,2,Gelidiales | Gelidium | Marine algae | Morphology | Rhodophyta | Taxonomy,13567,undefined,0,FALSE,102,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344381998,SCOPUS_ID:17344381998,2-s2.0-17344381998,"Primer registro de Alopias pelagicus en el Golfo de California, México",Villavicencio Garayzar C.,Revista de Biologia Tropical,00347744,44-45,1-3,688-689,1997-03-01,March 1997,NA,0,Journal,ar,Article,100,3,3,Alopias pelagicus | Gulf of California | New record | Pacific,13567,undefined,0,FALSE,103,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344381547,SCOPUS_ID:17344381547,2-s2.0-17344381547,"Prevalencia e intensidad de helmintos parásitos del tracto digestivo de la trucha arcoiris Oncorhynchus mykiss nelsoni (Pisces: Salmonidae), de Baja California, México",Valles-Ríos M.,Revista de Biologia Tropical,00347744,44-45,1-3,579-584,1997-03-01,March 1997,"The prevalence and mean intensity of helminths in the digestive tract of San Pedro Mártir rainbow trout (Oncorhynchus mykiss nelsoni) were studied in the Arroyo San Rafael, Baja California, México, by examining 175 specimens (44-208 mm standard length and 0-4 years old) during one year. The trematode Crepidostomum cooperi (Hopkins 1934) (Allocreadiidae) was the most prevalent (prevalence = 81%) and numerous (mean intensity = 14.7) parasite, followed by the nematode Rhabdochona cascadilla Wigdor 1918 (Rhabdochonidae) (38% and 3.9, respectively). The mean intensity of C. cooperi increased with the length and age of the host, but it was similar between sexes. In addition, the mean intensity of R. cascadilla was similar regarding the length, age, and sex of the host.",5,Journal,ar,Article,100,2,2,México | Oncorhynchus mykiss nelsoni | Parasitic helminths | Prevalence,13567,undefined,0,FALSE,104,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344381115,SCOPUS_ID:17344381115,2-s2.0-17344381115,"Crecimiento, condición y mortalidad del charal Chirostoma humboldtianum (Atheriniformes: Atherinidae) en México",Aguilar P. J.F.,Revista de Biologia Tropical,00347744,44-45,1-3,573-578,1997-03-01,March 1997,"The silverside fish (Chirostoma humboldtianum) was studied at the San Felipe Tiacaque dam, Mexico state. Mexico. Sampling was done once during each season of 1987, in three sampling stations at the shore with a 30 m long net (1.5 m ""hanging"", 0.8 cm aperture).. Four age groups were determined (scale method). The growth rates were: spring -0.1778, summer-0.3364, fall =-0.2032 and winter -0.2869. Corresponding condition factors were 0.0170, 0.0101, 0.0071 and 0.0032, respectively. Mortalities were -2.5649, -1.2489, -1.1513 and -2.5649 , respectively. Spring is the time of the highest condition factor and food abundance (the silverside is planktivorous) but also of lowest growth because resources are allocated to reproduction. Growth is concentrated in the summer. Al values are low in autumn when food is scarce and reach low peaks in winter, when nevertheless the fish is able to grow in length (but not in weight).",2,Journal,ar,Article,100,2,2,Artificial lake | Atherinidae | Population dynamics | Silverside,13567,undefined,0,FALSE,105,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344381011,SCOPUS_ID:17344381011,2-s2.0-17344381011,Hábitos alimentarios de Bufo marinus (Anura Bufonidae) en Costa Rica,Peña J.,Revista de Biologia Tropical,00347744,44-45,1-3,702-703,1997-03-01,March 1997,NA,2,Journal,ar,Article,100,3,3,Bufo marinus | Costa Rica | Diet | Feeding habits,13567,undefined,0,FALSE,106,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344380805,SCOPUS_ID:17344380805,2-s2.0-17344380805,"Fluctuación estacional del zooplancton en la laguna del Parque Norte, Medellín, Colombia",Ramírez R. J.,Revista de Biologia Tropical,00347744,44-45,1-3,549-563,1997-03-01,March 1997,"From April 1991 to January 1992 nineteen samples of zooplankton and physicho-chemical variables associated with them were measured each two weeks. These samples were carried out in surface and bottom in only one sampling station with a shower pipe specified for shallow environments. Brachionus plicatilis was the dominant organism with Thermocyclops decipiens, Arctodiaptomus dorsalis and Moina sp. The found taxonomic composition is very similar to another eutrofic tropical lakes with hard and alkaline waters. Community diversity showed small values and it was more associated with evenness in surface and bottom and it was affected by dominance of B. plicatilis. Width niche for this organism and I. decipiens was small in both depth. Directional overlap niche index between these two taxa were small too. Cluster analysis for samples showed four groups in surface and bottom organized in accordance with absolute abundance and influenced by B. plicatilis for representing of total zooplankton 56.6% in surface and 70.8% in bottom. For taxa were formed two groups: in first were joined those dominants and abundant taxa and in the second the rare taxa.",6,Journal,ar,Article,100,2,2,Aquatic ecology | Tropical limnology | Tropical zooplankton,13567,undefined,0,FALSE,107,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/17344379927,SCOPUS_ID:17344379927,2-s2.0-17344379927,Las especies del género Alpheus (Decapoda: Alpheidae) de Cuba,Martínez-Iglesias J.C.,Revista de Biologia Tropical,00347744,44-45,1-3,401-429,1997-03-01,March 1997,"Eighteen species of Alpheus have been recorded from Cuban marine shallow waters: A. amblyonyx, A. armillatus, A. bahamensis, A. chacei, A. cristulifrons, A. cylindricus, A. estuariensis, A. floridanus, A. formosus, A. normanni, A. paracrinitus, A. peasei, A. polystictus, A. thomasi, A. viridari, and A. websteri. A species not seen but described from Cuban waters, A. candei, is included, as well as other six species which probably inhabit the Cuban shelf: A. heterochaelis, A. immaculatus, A. intrinsecus, A. malleator, A. nuttingi, A. schmitti. A key and figures are presented for all species another species -still under study - is assigned to genus Alpheus.",25,Journal,ar,Article,100,3,3,Alpheus | Cuba | Decapod | Key | Marine shelf | Systematics | Taxonomy,13567,undefined,0,FALSE,108,NA,NA
