@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id
true,https://api.elsevier.com/content/abstract/scopus_id/0347671041,SCOPUS_ID:0347671041,2-s2.0-0347671041,Seasonal abundance of the demersal copepod Pseudodiaptomus cokeri (Calanoidea: Pseudodiaptomidae) in a Caribbean estuarine environment,Jara E.R.,Revista de Biologia Tropical,00347744,46,3,661-672,1998-09-01,September 1998,"Seasonal abundance variations of the demersal copepod Pseudodiaptomus cokeri were examinated at three locations (center, north shore and south shore) in Phosphorescent Bay, Puerto Rico, throughout an annual cycle. Nocturnal oblique tows (21:00-23:00 hr) were taken biweekly (three replicates) at each location with a conical net (mouth diameter = 0.5 m; mesh size = 135 μm) and a standard calibrated flowmeter. Water temperature and salinity measurements were taken at the surface and near the bottom in each location before towing activities using a SCT meter. Chlorophyll-a concentrations were fluorometrically determined. The adult and copepodite stages of this species accounted for approximately 1.6% of the annual mean total zooplankton abundance of the bay. Higher abundance of P. cokeri (mean ±1 SD = 4 191 ± 1 444 individuals m-3) was associated with cool water temperatures and dry conditions (cool/dry season) which prevailed between December and March relative to the period between April and November (warm/wet season) with lower abundance. Fluctuations of this population followed progressive increments in chlorophyll-a concentrations at the three sampling stations (One-way ANOVA, p<0.05). However, abundance was generally higher on the north shore of the bay (Tukey's test, p<0.05). Differences in abundance of P. cokeri between sampling stations could be related to the different types of substratum found in the bay. Apparently, this species prefers areas with heterogeneous substrata. Its demersal behavior may contribute to the observed distribution inside the bay.",2,Journal,ar,Article,100,1,1,Caribbean estuary | Copepod | Demersal | Population variations | Zooplankton,13567,undefined,0,FALSE,60,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0347595631,SCOPUS_ID:0347595631,2-s2.0-0347595631,"Vulnerabilidad de la avifauna en el Parque Nacional Los Cardones, Salta, Argentina",Acreche N.,Revista de Biologia Tropical,00347744,46,3,811-816,1998-09-01,September 1998,"Avian vulnerability was studied in three habitats of the National Park Los Cardones (Salta, Argentina): Valle Encantado, Valle Tin Tin and Laguna Cachipampa. These habitats differ in plant abundance and composition, altitude and climate. Vulnerability of avian species was estimated taking into account an index built considering geographic distribution, abundance and habitat specificity. It varies between a maximal of one and a minimal of eight. 40% of species have the higher vulnerability index (restricted geographic distribution, restricted habitat specificity and low abundance).",1,Journal,ar,Article,100,3,3,Avian community | Biodiversity | Conservation | Species status | Vulnerability,13567,undefined,0,FALSE,61,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0347040322,SCOPUS_ID:0347040322,2-s2.0-0347040322,"Induced mutations in cowpea, Vigna unguiculata (Leguminosae)",Odeigah P.G.C.,Revista de Biologia Tropical,00347744,46,3,579-586,1998-09-01,September 1998,"Two cowpea (Vigna unguiculata L. Walp) varieties, IT84E-124 and Vita 7 of the International Institute of Tropical Agriculture, Ibadan, were exposed to varying doses of chemical and physical mutagens. Optimum doses of 10mM EMS for 6hr and 0.1mM and 1.0mM NaN3 for 2hr, determined from seedling growth tests and 100R and 200R gamma radiations were applied to 2000 seed samples of each genotype. Screening of the M2 generation revealed that the mutagenic treatments induced morphological, physiological and biochemical changes in the genotypes. A spectrum of mutations which included variants with respect to anthocyanin pigmentation, leaf morphology, maturity date, male sterility and insect pest resistance qualities were observed. Lines with significant increases in yield parameters such as number of seeds per pod, peduncles per plant, 100 seed weight and seed storage proteins were selected.",7,Journal,ar,Article,100,3,3,Cowpea | Induced mutations | Mutagens | Varieties | Vigna unguiculata,13567,undefined,0,FALSE,62,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346964602,SCOPUS_ID:0346964602,2-s2.0-0346964602,Acción vaso-periférica del extracto acuoso de las hojas de Clusia coclensis (Clusiaceae),García-González M.,Revista de Biologia Tropical,00347744,46,3,575-578,1998-09-01,September 1998,"Aqueous leaf extract of Clusia coclensis was applied at a dose of 40 mg/kg intravenously to isolated posterior extremities of six normotensive Sprague-Dawley rats and six Spontaneously Hipertensive rats anaesthetized with sodium nembutal. The perfusion was done in the abdominal artery using as carrier Krebs bicarbonate ringer at 37°C and keeping constant perfusion pressures of 100 mmHg in normotensive rats and 150 mmHg in hipertensive rats. The venous return was measured in the inferior vena cava. The extract induced a significant reduction of the venous return begining 2 min after application, in both rat types. This may reflect a peripheral vasoconstriction that, in whole organism,would have an hipertensive effect. Therefore, the mechanism of the alledgedly systemic hipotensive effect of the aqueous extract of Clusia coclensis leafs resides probably at a central level, probably acting by a reduction of the contractibility of the myocardium.",3,Journal,ar,Article,100,2,2,Cardiovascular effects | Clusia coclensis | Guttiferae | Herbal medicine | Hypertension | Leg perfusion | Traditional medicine,13567,undefined,0,FALSE,63,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346964601,SCOPUS_ID:0346964601,2-s2.0-0346964601,Moluscos de la expedición del R/V Edwin Link en las costas del Caribe mexicano,González N.,Revista de Biologia Tropical,00347744,46,3,625-631,1998-09-01,September 1998,"A checklist of marine mollusc species mainly from deep-water localities off Mexican Caribbean shores is presented. Samples were obtained with a mechanical arm in 2-307 m during the expedition of the R/V ""Edwin Link"", August 1990; the list includes 59 species of Gastropoda, 17 species of Bivalvia, three species of Scaphopoda and three species of Polyplacophora.",7,Journal,ar,Article,100,1,1,Caribbean Sea | Checklist | Deep-water | Mollusca,13567,undefined,0,FALSE,64,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346964586,SCOPUS_ID:0346964586,2-s2.0-0346964586,Composición bioquímica de la carne de Polymesoda radiata (Bivalvia: Corbiculidae) en Costa Rica,Campos E.R.,Revista de Biologia Tropical,00347744,46,3,649-653,1998-09-01,September 1998,"Monthly changes in biochemical composition and condition index of the green clam, Polymesoda radiata were studied from August 1992 through July 1993 in Bebedero river, Guanacaste, Costa Rica. This species has a continuous spawning throughout the year with maximun periods in December and April (following values are % means and standard deviations). Fresh meat was 12.53 ± 3.78 . Dry flesh compositions: 78.29 ± 2.15 proteins; 9.52 ± 1.00 lipids; 5.78 ± 2.50 carbohydrates; and 6.43 ± 2.10 ashes. Water 90.10 ± 2.14 (correlated with the spawning period). The condition index was 9.89 ± 2.14. Dry flesh caloric value: 4.51 ± 0.11 Kcal/g. The condition index, caloric value and carbohydrates decreased during the spawning period. Lipids, proteins and ashes had not relationship with the spawning period. The mean condition index was inverse correlation with the spawning period.",3,Journal,ar,Article,100,4,4,Biochemical composition | Bivalvia | Bressan y Marín (1985) y Páenz-osuna et al. (1993) | Clam | Condition index | Costa Rica.Beninger y Lucas (1984) | Energetic value | Entre otros | Polymesoda radiata,13567,undefined,0,FALSE,65,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346964580,SCOPUS_ID:0346964580,2-s2.0-0346964580,"Estructura de la comunidad de peces en el sistema Candelaria-Panlau, Campeche, México",Ayala-Pérez L.,Revista de Biologia Tropical,00347744,46,3,763-774,1998-09-01,September 1998,"The environmental and ecological patterns of the fish community in Candelaria-Panlau system (Mexico) are described. Parameters of the water temperature, salinity and transparency, and density, biomass and diversity of the fish community were analyzed. Between April 1993 and April 1994 five stations were sampled monthly. The fish community had 50 species (7 926 individuals, 144.7 kg of weight). The abundance and diversity values for the fish community were: 0.09 ind/m2 ; 1.61 g/m2; 18.25 g/ind ; H'n = 1.879; J = 0.475 and D = 5.681. The species with ecological dominance were: Cathorops melanopus, Diapterus rhombeus, Anchoa mitchilli, Sphoeroides testudineus, Bairdiella chrysura, B. ronchus, Cynoscion arenarius, and C. nebulosus. The matrixes of the environmental parameters and of fish abundance, were tested with a factor analysis (principal components extraction method); its graphical representation confirms the dominant species and indicates that salinity, station number five and February are the components that characterize the system and the fish community.",6,Journal,ar,Article,100,3,3,Candelaria-Panlau | Estuarine ecology | Fish community | Fish ecology | Tropical marsh,13567,undefined,0,FALSE,66,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346964538,SCOPUS_ID:0346964538,2-s2.0-0346964538,Población y uso de hábitat del venado de páramo Odocoileus lasiotis (Artiodactyla: Cervidae) en Venezuela,Molina M.,Revista de Biologia Tropical,00347744,46,3,817-820,1998-09-01,September 1998,"Direct observations of Paramo's white-tailed deer were made along transect in the Mucubají area (Parque Nacional Sierra Nevada, Mérida, Venezuela). Sex ratio was two does per buck. Group composition varied with time of year and reproductive condition. The reproductive cycle was similar to that of the white-tailed deer from the Costa Rican dry Pacific region. Activity was maximum between 9 - 11 h and 15 - 17 h, and minimum at night. The deer feed on 13 species of vascular plants (five families), and one of mushroom (Boletaceae: Agaricales). Fifteen plant species were used for shelter. Territory delimitation and signs for social communication were made primarily on gymnosperms (Cupressus and Pinus). Most deer were observed in terrain with slopes under 20% where the more complex and diverse vegetation associations exist.",1,Journal,ar,Article,100,2,2,Activity periods | Antler rubbing | Food | Paramo | Venezuela | White-tailed deer,13567,undefined,0,FALSE,67,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346334710,SCOPUS_ID:0346334710,2-s2.0-0346334710,Distribución y densidad de la trucha Oncorhynchus mykiss (Salmoniformes: Salmonidae) en los Andes venezolanos,Péfaur J.,Revista de Biologia Tropical,00347744,46,3,775-782,1998-09-01,September 1998,"Spatial distribution and relative abundance of wild rainbow trout populations were studied in 68 stations located between 500 and 4000 masl in seven hydrological basins of the most important Andean rivers of Venezuela during a year of sampling. A total of 612 individuals were obtained above 1700 m. Most fishes were obtained from the Chama (43%), Motatán (21%) and Santo Domingo (32%) rivers, very few in the Negro (1.75%) and La Grita (0.33%) rivers, and none in the Escalante and Mocotíes rivers basins. Adult males were more abundant than females in a 2.15: 1 proportion. Juveniles made a 56.7% of captures, with a proportion of 1.30 juveniles per adult. Individual sizes varied from 2.0 to 21.8 cm, most within the interval 5.1 - 10.0 cm; the weight of specimens also showed an ample variation, with a maximum of 317.0 g.",4,Journal,ar,Article,100,2,2,Altitudinal distribution | Andean rivers | Hydrological basins | Oncorhynchus mykiss | Rainbow trout,13567,undefined,0,FALSE,68,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346334709,SCOPUS_ID:0346334709,2-s2.0-0346334709,Reproducción de Polymita muscarum y Polymita venusta (Stylommatophora: Helminthoglyptidae),Bidart L.,Revista de Biologia Tropical,00347744,46,3,683-689,1998-09-01,September 1998,"The reproduction of the terrestrial snails Polymita muscarum and Polymita venusta was studied under laboratory and natural living conditions. Eight natural populations were sampled in Holguín Province, Cuba, from September 1985 through May 1990. In the laboratory, 46 P. muscarum and 25 P. venusta were kept in 32.3 cm × 22.8 cm × 30.7 cm terraria and fed fungi-infested branches. The reproduction season was July-December in the laboratory and July-January in nature. Times between copulation and oviposition were 18 days for P. muscarun and 20 days for P. venusta and for incubation, 8 days. Mean number of eggs per nest: P. muscarum 84.12, P. venusta 142.2; natality rates: 52.65 % and 19.9 % respectively.",6,Journal,ar,Article,100,3,3,Behaviour | Copulation | Eggs | Land snail | Oviposition | Polymita sp. | Reproduction,13567,undefined,0,FALSE,69,NA
